id,project,entry,exit
3,DSION PROPERTIES,07/11/2013 11:38:07,07/11/2013 11:38:22
2,DSION PROPERTIES,07/11/2013 11:38:20,07/11/2013 11:38:34
2,DSION PROPERTIES,07/11/2013 11:39:35,07/11/2013 11:40:05
2,DSION PROPERTIES,07/11/2013 11:41:36,07/11/2013 11:41:50
3,DSION PROPERTIES,07/11/2013 11:41:36,07/11/2013 11:41:52
5,DSION PROPERTIES,07/11/2013 11:41:39,07/11/2013 11:41:53
5,DSION PROPERTIES,07/11/2013 11:41:58,07/11/2013 11:42:11
3,DSION PROPERTIES,07/11/2013 11:42:04,07/11/2013 11:42:18
2,DSION PROPERTIES,07/11/2013 11:42:10,07/11/2013 11:42:23
2,DSION PROPERTIES,07/11/2013 11:43:55,07/11/2013 11:44:07
2,DSION PROPERTIES,07/11/2013 11:44:22,07/11/2013 11:44:42
2,DSION PROPERTIES,07/11/2013 11:45:47,07/11/2013 11:46:00
2,DSION PROPERTIES,07/11/2013 11:46:21,07/11/2013 11:46:34
2,DSION PROPERTIES,07/11/2013 11:48:39,07/11/2013 11:48:52
2,DSION PROPERTIES,07/11/2013 11:49:45,07/11/2013 11:49:57
2,DSION PROPERTIES,07/11/2013 11:50:18,07/11/2013 11:50:44
2,DSION PROPERTIES,07/11/2013 11:50:46,07/11/2013 11:51:47
2,DSION PROPERTIES,07/11/2013 11:55:48,07/11/2013 11:56:21
3,DSION PROPERTIES,07/11/2013 11:56:58,07/11/2013 11:57:24
5,DSION PROPERTIES,07/11/2013 11:57:16,07/11/2013 11:57:27
4,DSION PROPERTIES,07/11/2013 11:57:18,07/11/2013 11:57:28
4,DSION PROPERTIES,07/11/2013 11:57:36,07/11/2013 11:58:08
5,DSION PROPERTIES,07/11/2013 11:59:10,07/11/2013 11:59:22
4,DSION PROPERTIES,07/11/2013 11:58:58,07/11/2013 11:59:28
2,DSION PROPERTIES,07/11/2013 11:56:33,07/11/2013 12:01:17
2,DSION PROPERTIES,07/11/2013 12:01:17,07/11/2013 12:01:19
2,DSION PROPERTIES,07/11/2013 12:01:21,07/11/2013 12:01:49
2,DSION PROPERTIES,07/11/2013 12:02:16,07/11/2013 12:03:08
2,DSION PROPERTIES,07/11/2013 12:13:10,07/11/2013 12:13:28
2,DSION PROPERTIES,07/11/2013 12:13:35,07/11/2013 12:13:48
2,DSION PROPERTIES,07/11/2013 12:14:00,07/11/2013 12:14:12
4,DSION PROPERTIES,07/11/2013 12:14:05,07/11/2013 12:14:25
4,DSION PROPERTIES,07/11/2013 12:14:56,07/11/2013 12:15:09
5,DSION PROPERTIES,07/11/2013 12:15:27,07/11/2013 12:15:39
3,DSION PROPERTIES,07/11/2013 12:15:33,07/11/2013 12:15:44
4,DSION PROPERTIES,07/11/2013 12:15:13,07/11/2013 12:15:59
2,DSION PROPERTIES,07/11/2013 12:14:58,07/11/2013 12:16:14
4,DSION PROPERTIES,07/11/2013 12:16:04,07/11/2013 12:16:16
4,DSION PROPERTIES,07/11/2013 12:16:19,07/11/2013 12:16:38
2,DSION PROPERTIES,07/11/2013 12:16:31,07/11/2013 12:16:43
2,DSION PROPERTIES,07/11/2013 12:17:14,07/11/2013 12:17:43
3,DSION PROPERTIES,07/11/2013 12:18:01,07/11/2013 12:18:24
3,DSION PROPERTIES,07/11/2013 12:19:22,07/11/2013 12:19:36
2,DSION PROPERTIES,07/11/2013 12:17:46,07/11/2013 12:19:37
4,DSION PROPERTIES,07/11/2013 12:17:33,07/11/2013 12:22:23
2,DSION PROPERTIES,07/11/2013 12:21:38,07/11/2013 12:22:30
4,DSION PROPERTIES,07/11/2013 12:23:08,07/11/2013 12:23:22
2,DSION PROPERTIES,07/11/2013 12:23:02,07/11/2013 12:24:00
3,DSION PROPERTIES,07/11/2013 12:23:20,07/11/2013 12:24:36
2,DSION PROPERTIES,07/11/2013 12:24:25,07/11/2013 12:24:38
4,DSION PROPERTIES,07/11/2013 12:24:30,07/11/2013 12:24:43
4,DSION PROPERTIES,07/11/2013 12:24:51,07/11/2013 12:25:05
2,DSION PROPERTIES,07/11/2013 12:24:57,07/11/2013 12:25:07
3,DSION PROPERTIES,07/11/2013 12:24:57,07/11/2013 12:25:19
2,DSION PROPERTIES,07/11/2013 12:25:14,07/11/2013 12:25:25
5,DSION PROPERTIES,07/11/2013 12:25:17,07/11/2013 12:25:31
4,DSION PROPERTIES,07/11/2013 12:25:14,07/11/2013 12:25:31
3,DSION PROPERTIES,07/11/2013 12:25:20,07/11/2013 12:25:33
4,DSION PROPERTIES,07/11/2013 12:25:32,07/11/2013 12:25:44
4,DSION PROPERTIES,07/11/2013 12:28:06,07/11/2013 12:28:18
3,DSION PROPERTIES,07/11/2013 12:28:13,07/11/2013 12:28:24
3,DSION PROPERTIES,07/11/2013 12:30:12,07/11/2013 12:30:43
3,DSION PROPERTIES,07/11/2013 12:31:00,07/11/2013 12:31:23
3,DSION PROPERTIES,07/11/2013 12:31:44,07/11/2013 12:31:56
3,DSION PROPERTIES,07/11/2013 12:35:34,07/11/2013 12:35:52
3,DSION PROPERTIES,07/11/2013 12:36:26,07/11/2013 12:36:38
3,DSION PROPERTIES,07/11/2013 12:37:07,07/11/2013 12:37:21
3,DSION PROPERTIES,07/11/2013 12:38:19,07/11/2013 12:39:04
4,DSION PROPERTIES,07/11/2013 12:39:20,07/11/2013 12:39:34
3,DSION PROPERTIES,07/11/2013 12:39:19,07/11/2013 12:39:35
3,DSION PROPERTIES,07/11/2013 12:39:39,07/11/2013 12:39:53
4,DSION PROPERTIES,07/11/2013 12:39:58,07/11/2013 12:40:11
3,DSION PROPERTIES,07/11/2013 12:39:55,07/11/2013 12:40:34
3,DSION PROPERTIES,07/11/2013 12:40:38,07/11/2013 12:40:51
3,DSION PROPERTIES,07/11/2013 12:41:40,07/11/2013 12:41:59
3,DSION PROPERTIES,07/11/2013 12:42:05,07/11/2013 12:42:20
3,DSION PROPERTIES,07/11/2013 12:42:36,07/11/2013 12:43:02
3,DSION PROPERTIES,07/11/2013 12:43:41,07/11/2013 12:43:54
3,DSION PROPERTIES,07/11/2013 12:46:06,07/11/2013 12:46:18
3,DSION PROPERTIES,07/11/2013 12:48:09,07/11/2013 12:48:26
3,DSION PROPERTIES,07/11/2013 12:51:50,07/11/2013 12:52:08
4,DSION PROPERTIES,07/11/2013 12:41:48,07/11/2013 12:52:45
3,DSION PROPERTIES,07/11/2013 12:52:39,07/11/2013 12:52:59
4,DSION PROPERTIES,07/11/2013 12:52:59,07/11/2013 12:53:13
5,DSION PROPERTIES,07/11/2013 12:53:10,07/11/2013 12:53:21
3,DSION PROPERTIES,07/11/2013 12:53:03,07/11/2013 12:53:25
4,DSION PROPERTIES,07/11/2013 12:53:21,07/11/2013 12:53:34
4,DSION PROPERTIES,07/11/2013 12:53:36,07/11/2013 12:53:50
3,DSION PROPERTIES,07/11/2013 12:53:48,07/11/2013 12:54:00
5,DSION PROPERTIES,07/11/2013 13:01:27,07/11/2013 13:01:28
4,DSION PROPERTIES,07/11/2013 13:01:17,07/11/2013 13:01:30
3,DSION PROPERTIES,07/11/2013 13:00:53,07/11/2013 13:01:41
3,DSION PROPERTIES,07/11/2013 13:01:51,07/11/2013 13:02:04
3,DSION PROPERTIES,07/11/2013 13:02:07,07/11/2013 13:02:19
4,DSION PROPERTIES,07/11/2013 13:02:17,07/11/2013 13:02:32
3,DSION PROPERTIES,07/11/2013 13:02:27,07/11/2013 13:02:40
3,DSION PROPERTIES,07/11/2013 13:02:44,07/11/2013 13:02:55
4,DSION PROPERTIES,07/11/2013 13:02:50,07/11/2013 13:03:11
3,DSION PROPERTIES,07/11/2013 13:06:26,07/11/2013 13:06:38
4,DSION PROPERTIES,07/11/2013 13:06:05,07/11/2013 13:06:52
3,DSION PROPERTIES,07/11/2013 13:08:14,07/11/2013 13:08:25
2,DSION PROPERTIES,07/11/2013 13:08:16,07/11/2013 13:08:27
2,DSION PROPERTIES,07/11/2013 13:08:35,07/11/2013 13:09:00
3,DSION PROPERTIES,07/11/2013 13:08:50,07/11/2013 13:09:03
4,DSION PROPERTIES,07/11/2013 13:08:06,07/11/2013 13:09:17
4,DSION PROPERTIES,07/11/2013 13:09:23,07/11/2013 13:09:44
3,DSION PROPERTIES,07/11/2013 13:09:37,07/11/2013 13:09:50
3,DSION PROPERTIES,07/11/2013 13:10:07,07/11/2013 13:10:19
3,DSION PROPERTIES,07/11/2013 13:11:51,07/11/2013 13:12:04
3,DSION PROPERTIES,07/11/2013 13:13:50,07/11/2013 13:14:03
4,DSION PROPERTIES,07/11/2013 13:14:01,07/11/2013 13:14:31
3,DSION PROPERTIES,07/11/2013 13:16:26,07/11/2013 13:16:39
3,DSION PROPERTIES,07/11/2013 13:16:44,07/11/2013 13:16:57
5,DSION PROPERTIES,07/11/2013 13:01:29,07/11/2013 13:16:58
5,DSION PROPERTIES,07/11/2013 13:17:07,07/11/2013 13:17:20
5,DSION PROPERTIES,07/11/2013 13:18:05,07/11/2013 13:18:20
3,DSION PROPERTIES,07/11/2013 13:20:47,07/11/2013 13:21:01
4,DSION PROPERTIES,07/11/2013 13:15:21,07/11/2013 13:21:24
5,DSION PROPERTIES,07/11/2013 13:20:15,07/11/2013 13:21:24
4,DSION PROPERTIES,07/11/2013 13:21:36,07/11/2013 13:21:56
5,DSION PROPERTIES,07/11/2013 13:21:44,07/11/2013 13:21:57
5,DSION PROPERTIES,07/11/2013 13:22:13,07/11/2013 13:22:25
5,DSION PROPERTIES,07/11/2013 13:22:33,07/11/2013 13:22:46
5,DSION PROPERTIES,07/11/2013 13:22:55,07/11/2013 13:23:08
5,DSION PROPERTIES,07/11/2013 13:29:51,07/11/2013 13:30:05
5,DSION PROPERTIES,07/11/2013 13:41:34,07/11/2013 13:41:46
3,DSION PROPERTIES,07/11/2013 13:45:13,07/11/2013 13:45:32
3,DSION PROPERTIES,07/11/2013 13:45:34,07/11/2013 13:45:48
2,DSION PROPERTIES,07/11/2013 13:16:57,07/11/2013 13:45:51
4,DSION PROPERTIES,07/11/2013 13:44:11,07/11/2013 13:45:51
4,DSION PROPERTIES,07/11/2013 13:50:12,07/11/2013 13:50:26
4,DSION PROPERTIES,07/11/2013 13:52:16,07/11/2013 13:52:32
4,DSION PROPERTIES,07/11/2013 13:52:56,07/11/2013 13:53:07
4,DSION PROPERTIES,07/11/2013 13:54:59,07/11/2013 13:55:11
4,DSION PROPERTIES,07/11/2013 14:06:31,07/11/2013 14:10:44
2,DSION PROPERTIES,07/11/2013 14:10:11,07/11/2013 14:11:04
2,DSION PROPERTIES,07/11/2013 14:11:49,07/11/2013 14:12:18
4,DSION PROPERTIES,07/11/2013 14:12:15,07/11/2013 14:12:33
4,DSION PROPERTIES,07/11/2013 14:12:34,07/11/2013 14:12:46
2,DSION PROPERTIES,07/11/2013 14:12:37,07/11/2013 14:12:49
5,DSION PROPERTIES,07/11/2013 13:43:40,07/11/2013 14:13:00
4,DSION PROPERTIES,07/11/2013 14:12:46,07/11/2013 14:13:05
3,DSION PROPERTIES,07/11/2013 14:12:46,07/11/2013 14:13:20
4,DSION PROPERTIES,07/11/2013 14:13:09,07/11/2013 14:13:30
2,DSION PROPERTIES,07/11/2013 14:12:50,07/11/2013 14:13:38
4,DSION PROPERTIES,07/11/2013 14:13:37,07/11/2013 14:14:01
4,DSION PROPERTIES,07/11/2013 14:14:05,07/11/2013 14:14:20
2,DSION PROPERTIES,07/11/2013 14:13:38,07/11/2013 14:14:32
4,DSION PROPERTIES,07/11/2013 14:19:27,07/11/2013 14:19:38
5,DSION PROPERTIES,07/11/2013 14:19:28,07/11/2013 14:19:42
2,DSION PROPERTIES,07/11/2013 14:16:00,07/11/2013 14:20:01
5,DSION PROPERTIES,07/11/2013 14:25:36,07/11/2013 14:26:28
5,DSION PROPERTIES,07/11/2013 14:36:42,07/11/2013 14:36:55
4,DSION PROPERTIES,07/11/2013 14:36:49,07/11/2013 14:37:09
4,DSION PROPERTIES,07/11/2013 14:37:28,07/11/2013 14:37:39
4,DSION PROPERTIES,07/11/2013 14:38:01,07/11/2013 14:38:13
4,DSION PROPERTIES,07/11/2013 14:42:18,07/11/2013 14:42:29
4,DSION PROPERTIES,07/11/2013 14:47:10,07/11/2013 14:47:46
2,DSION PROPERTIES,07/11/2013 14:21:14,07/11/2013 14:47:49
5,DSION PROPERTIES,07/11/2013 14:47:30,07/11/2013 14:48:05
1,DSION PROPERTIES,07/11/2013 14:48:03,07/11/2013 14:48:16
2,DSION PROPERTIES,07/11/2013 14:47:50,07/11/2013 14:48:21
4,DSION PROPERTIES,07/11/2013 14:48:02,07/11/2013 14:48:31
2,DSION PROPERTIES,07/11/2013 14:48:23,07/11/2013 14:48:41
2,DSION PROPERTIES,07/11/2013 14:51:30,07/11/2013 14:51:43
2,DSION PROPERTIES,07/11/2013 14:51:44,07/11/2013 14:51:58
4,DSION PROPERTIES,07/11/2013 14:48:36,07/11/2013 14:54:45
4,DSION PROPERTIES,07/11/2013 15:00:52,07/11/2013 15:01:05
4,DSION PROPERTIES,07/11/2013 15:01:09,07/11/2013 15:01:26
4,DSION PROPERTIES,07/11/2013 15:01:46,07/11/2013 15:01:59
4,DSION PROPERTIES,07/11/2013 15:05:56,07/11/2013 15:06:11
4,DSION PROPERTIES,07/11/2013 15:07:56,07/11/2013 15:08:11
4,DSION PROPERTIES,07/11/2013 15:10:30,07/11/2013 15:10:47
2,DSION PROPERTIES,07/11/2013 15:10:41,07/11/2013 15:10:54
2,DSION PROPERTIES,07/11/2013 15:14:42,07/11/2013 15:14:55
2,DSION PROPERTIES,07/11/2013 15:14:56,07/11/2013 15:15:13
2,DSION PROPERTIES,07/11/2013 15:15:14,07/11/2013 15:15:26
2,DSION PROPERTIES,07/11/2013 15:18:22,07/11/2013 15:18:46
2,DSION PROPERTIES,07/11/2013 15:18:58,07/11/2013 15:19:33
3,DSION PROPERTIES,07/11/2013 14:13:44,07/11/2013 15:19:43
3,DSION PROPERTIES,07/11/2013 15:19:53,07/11/2013 15:20:06
3,DSION PROPERTIES,07/11/2013 15:20:20,07/11/2013 15:20:41
3,DSION PROPERTIES,07/11/2013 15:21:02,07/11/2013 15:21:13
3,DSION PROPERTIES,07/11/2013 15:22:05,07/11/2013 15:22:28
3,DSION PROPERTIES,07/11/2013 15:22:46,07/11/2013 15:22:57
1,DSION PROPERTIES,07/11/2013 15:22:47,07/11/2013 15:22:57
4,DSION PROPERTIES,07/11/2013 15:18:43,07/11/2013 15:23:10
4,DSION PROPERTIES,07/11/2013 15:23:15,07/11/2013 15:23:16
5,DSION PROPERTIES,07/11/2013 15:22:47,07/11/2013 15:23:16
1,DSION PROPERTIES,07/11/2013 15:23:08,07/11/2013 15:23:21
1,DSION PROPERTIES,07/11/2013 15:23:23,07/11/2013 15:23:35
5,DSION PROPERTIES,07/11/2013 15:23:32,07/11/2013 15:23:44
1,DSION PROPERTIES,07/12/2013 13:56:29,07/12/2013 13:56:42
2,DSION PROPERTIES,07/12/2013 13:56:41,07/12/2013 13:56:57
1,DSION PROPERTIES,07/12/2013 13:56:50,07/12/2013 13:57:04
3,DSION PROPERTIES,07/12/2013 13:56:53,07/12/2013 13:57:08
3,DSION PROPERTIES,07/12/2013 13:57:14,07/12/2013 13:57:28
1,DSION PROPERTIES,07/12/2013 13:57:21,07/12/2013 13:57:33
1,DSION PROPERTIES,07/12/2013 13:59:29,07/12/2013 13:59:43
1,DSION PROPERTIES,07/12/2013 13:59:50,07/12/2013 14:00:01
1,DSION PROPERTIES,07/12/2013 14:00:17,07/12/2013 14:00:28
1,DSION PROPERTIES,07/12/2013 14:02:15,07/12/2013 14:02:30
1,DSION PROPERTIES,07/12/2013 14:02:51,07/12/2013 14:03:03
1,DSION PROPERTIES,07/12/2013 14:03:30,07/12/2013 14:04:17
1,DSION PROPERTIES,07/12/2013 14:05:44,07/12/2013 14:05:58
1,DSION PROPERTIES,07/12/2013 14:06:42,07/12/2013 14:06:54
1,DSION PROPERTIES,07/12/2013 14:06:58,07/12/2013 14:07:19
3,DSION PROPERTIES,07/12/2013 14:07:08,07/12/2013 14:07:29
2,DSION PROPERTIES,07/12/2013 14:07:24,07/12/2013 14:07:50
2,DSION PROPERTIES,07/12/2013 14:08:10,07/12/2013 14:08:42
3,DSION PROPERTIES,07/12/2013 14:08:21,07/12/2013 14:09:28
2,DSION PROPERTIES,07/12/2013 14:08:58,07/12/2013 14:09:30
1,DSION PROPERTIES,07/12/2013 14:07:19,07/12/2013 14:09:32
3,DSION PROPERTIES,07/12/2013 14:09:30,07/12/2013 14:09:43
2,DSION PROPERTIES,07/12/2013 14:10:11,07/12/2013 14:10:26
2,DSION PROPERTIES,07/12/2013 14:10:27,07/12/2013 14:10:39
5,DSION PROPERTIES,07/12/2013 14:10:59,07/12/2013 14:11:11
2,DSION PROPERTIES,07/12/2013 14:10:57,07/12/2013 14:11:11
6,DSION PROPERTIES,07/12/2013 14:11:01,07/12/2013 14:11:22
2,DSION PROPERTIES,07/12/2013 14:11:15,07/12/2013 14:11:26
5,DSION PROPERTIES,07/12/2013 14:11:16,07/12/2013 14:11:27
4,DSION PROPERTIES,07/12/2013 14:10:29,07/12/2013 14:12:43
4,DSION PROPERTIES,07/12/2013 14:12:53,07/12/2013 14:13:11
4,DSION PROPERTIES,07/12/2013 14:13:13,07/12/2013 14:13:24
2,DSION PROPERTIES,07/12/2013 14:13:04,07/12/2013 14:13:25
3,DSION PROPERTIES,07/12/2013 14:09:43,07/12/2013 14:13:32
2,DSION PROPERTIES,07/12/2013 14:13:28,07/12/2013 14:13:39
5,DSION PROPERTIES,07/12/2013 14:12:16,07/12/2013 14:13:40
6,DSION PROPERTIES,07/12/2013 14:13:20,07/12/2013 14:13:44
3,DSION PROPERTIES,07/12/2013 14:13:33,07/12/2013 14:13:47
1,DSION PROPERTIES,07/12/2013 14:09:36,07/12/2013 14:14:08
3,DSION PROPERTIES,07/12/2013 14:13:58,07/12/2013 14:14:15
1,DSION PROPERTIES,07/12/2013 14:14:11,07/12/2013 14:14:30
6,DSION PROPERTIES,07/12/2013 14:14:12,07/12/2013 14:14:43
3,DSION PROPERTIES,07/12/2013 14:14:19,07/12/2013 14:14:45
4,DSION PROPERTIES,07/12/2013 14:13:37,07/12/2013 14:14:55
1,DSION PROPERTIES,07/12/2013 14:14:36,07/12/2013 14:15:02
5,DSION PROPERTIES,07/12/2013 14:14:36,07/12/2013 14:15:23
4,DSION PROPERTIES,07/12/2013 14:14:58,07/12/2013 14:15:25
1,DSION PROPERTIES,07/12/2013 14:15:20,07/12/2013 14:15:56
4,DSION PROPERTIES,07/12/2013 14:15:45,07/12/2013 14:16:05
4,DSION PROPERTIES,07/12/2013 14:16:18,07/12/2013 14:16:32
1,DSION PROPERTIES,07/12/2013 14:16:25,07/12/2013 14:16:36
1,DSION PROPERTIES,07/12/2013 14:16:42,07/12/2013 14:16:55
4,DSION PROPERTIES,07/12/2013 14:16:44,07/12/2013 14:16:55
1,DSION PROPERTIES,07/12/2013 14:17:17,07/12/2013 14:17:30
1,DSION PROPERTIES,07/12/2013 14:17:44,07/12/2013 14:18:00
4,DSION PROPERTIES,07/12/2013 14:17:58,07/12/2013 14:18:09
1,DSION PROPERTIES,07/12/2013 14:18:00,07/12/2013 14:18:20
1,DSION PROPERTIES,07/12/2013 14:18:32,07/12/2013 14:18:46
4,DSION PROPERTIES,07/12/2013 14:18:51,07/12/2013 14:18:51
1,DSION PROPERTIES,07/12/2013 14:18:46,07/12/2013 14:19:01
1,DSION PROPERTIES,07/12/2013 14:19:02,07/12/2013 14:19:17
1,DSION PROPERTIES,07/12/2013 14:19:25,07/12/2013 14:19:36
1,DSION PROPERTIES,07/12/2013 14:19:53,07/12/2013 14:20:18
1,DSION PROPERTIES,07/12/2013 14:20:20,07/12/2013 14:20:35
1,DSION PROPERTIES,07/12/2013 14:23:55,07/12/2013 14:24:08
1,DSION PROPERTIES,07/12/2013 14:24:13,07/12/2013 14:24:25
1,DSION PROPERTIES,07/12/2013 14:28:27,07/12/2013 14:28:39
1,DSION PROPERTIES,07/12/2013 14:29:11,07/12/2013 14:29:23
1,DSION PROPERTIES,07/12/2013 14:29:35,07/12/2013 14:29:50
1,DSION PROPERTIES,07/12/2013 14:29:51,07/12/2013 14:30:02
4,DSION PROPERTIES,07/12/2013 14:29:58,07/12/2013 14:30:11
4,DSION PROPERTIES,07/12/2013 14:30:14,07/12/2013 14:30:25
1,DSION PROPERTIES,07/12/2013 14:30:16,07/12/2013 14:30:31
1,DSION PROPERTIES,07/12/2013 14:30:59,07/12/2013 14:31:13
1,DSION PROPERTIES,07/12/2013 14:31:19,07/12/2013 14:31:19
4,DSION PROPERTIES,07/12/2013 14:31:01,07/12/2013 14:31:28
1,DSION PROPERTIES,07/12/2013 14:31:28,07/12/2013 14:31:40
4,DSION PROPERTIES,07/12/2013 14:31:29,07/12/2013 14:31:41
5,DSION PROPERTIES,07/12/2013 14:31:35,07/12/2013 14:31:47
5,DSION PROPERTIES,07/12/2013 14:31:52,07/12/2013 14:32:04
5,DSION PROPERTIES,07/12/2013 14:32:21,07/12/2013 14:32:40
5,DSION PROPERTIES,07/12/2013 14:43:56,07/12/2013 14:44:09
4,DSION PROPERTIES,07/12/2013 14:44:03,07/12/2013 14:44:14
4,DSION PROPERTIES,07/12/2013 14:44:33,07/12/2013 14:44:46
4,DSION PROPERTIES,07/12/2013 14:45:43,07/12/2013 14:45:59
4,DSION PROPERTIES,07/12/2013 14:46:14,07/12/2013 14:46:28
4,DSION PROPERTIES,07/12/2013 14:46:42,07/12/2013 14:46:54
4,DSION PROPERTIES,07/12/2013 14:49:15,07/12/2013 14:49:40
4,DSION PROPERTIES,07/12/2013 14:51:21,07/12/2013 14:51:33
4,DSION PROPERTIES,07/12/2013 14:52:19,07/12/2013 14:52:38
4,DSION PROPERTIES,07/12/2013 14:53:03,07/12/2013 14:53:25
4,DSION PROPERTIES,07/12/2013 14:53:53,07/12/2013 14:54:09
5,DSION PROPERTIES,07/12/2013 14:53:56,07/12/2013 14:54:13
1,DSION PROPERTIES,07/12/2013 14:54:00,07/12/2013 14:54:14
1,DSION PROPERTIES,07/12/2013 14:54:15,07/12/2013 14:54:24
1,DSION PROPERTIES,07/12/2013 14:54:24,07/12/2013 14:54:35
4,DSION PROPERTIES,07/12/2013 14:54:34,07/12/2013 14:54:51
5,DSION PROPERTIES,07/12/2013 14:54:30,07/12/2013 14:55:09
4,DSION PROPERTIES,07/12/2013 14:54:56,07/12/2013 14:55:10
4,DSION PROPERTIES,07/12/2013 14:55:36,07/12/2013 14:56:01
3,DSION PROPERTIES,07/12/2013 14:14:47,07/12/2013 14:58:48
4,DSION PROPERTIES,07/12/2013 14:58:38,07/12/2013 14:59:07
5,DSION PROPERTIES,07/12/2013 14:59:04,07/12/2013 14:59:14
3,DSION PROPERTIES,07/12/2013 14:59:01,07/12/2013 14:59:24
3,DSION PROPERTIES,07/12/2013 14:59:56,07/12/2013 15:00:08
4,DSION PROPERTIES,07/12/2013 14:59:14,07/12/2013 15:01:06
5,DSION PROPERTIES,07/12/2013 15:00:55,07/12/2013 15:01:09
1,DSION PROPERTIES,07/12/2013 15:00:57,07/12/2013 15:01:17
4,DSION PROPERTIES,07/12/2013 15:01:08,07/12/2013 15:01:23
1,DSION PROPERTIES,07/12/2013 15:01:43,07/12/2013 15:01:54
4,DSION PROPERTIES,07/12/2013 15:01:39,07/12/2013 15:01:56
4,DSION PROPERTIES,07/12/2013 15:02:21,07/12/2013 15:02:36
1,DSION PROPERTIES,07/12/2013 15:02:35,07/12/2013 15:02:48
5,DSION PROPERTIES,07/12/2013 15:02:51,07/12/2013 15:03:02
1,DSION PROPERTIES,07/12/2013 15:02:48,07/12/2013 15:03:08
4,DSION PROPERTIES,07/12/2013 15:02:50,07/12/2013 15:03:14
6,DSION PROPERTIES,07/12/2013 15:02:57,07/12/2013 15:03:21
4,DSION PROPERTIES,07/12/2013 15:03:14,07/12/2013 15:03:34
1,DSION PROPERTIES,07/12/2013 15:03:21,07/12/2013 15:03:43
6,DSION PROPERTIES,07/12/2013 15:03:26,07/12/2013 15:03:53
6,DSION PROPERTIES,07/12/2013 15:04:02,07/12/2013 15:04:15
1,DSION PROPERTIES,07/12/2013 15:04:05,07/12/2013 15:04:17
4,DSION PROPERTIES,07/12/2013 15:04:08,07/12/2013 15:04:19
5,DSION PROPERTIES,07/12/2013 15:04:10,07/12/2013 15:04:21
5,DSION PROPERTIES,07/12/2013 15:05:03,07/12/2013 15:05:06
5,DSION PROPERTIES,07/12/2013 15:06:07,07/12/2013 15:06:25
4,DSION PROPERTIES,07/12/2013 15:06:20,07/12/2013 15:06:32
1,DSION PROPERTIES,07/12/2013 15:06:24,07/12/2013 15:06:35
1,DSION PROPERTIES,07/12/2013 15:07:16,07/12/2013 15:07:29
1,DSION PROPERTIES,07/12/2013 15:07:38,07/12/2013 15:07:50
1,DSION PROPERTIES,07/12/2013 15:08:16,07/12/2013 15:08:30
4,DSION PROPERTIES,07/12/2013 15:08:22,07/12/2013 15:08:36
4,DSION PROPERTIES,07/12/2013 15:09:50,07/12/2013 15:10:05
4,DSION PROPERTIES,07/12/2013 15:10:51,07/12/2013 15:11:03
4,DSION PROPERTIES,07/12/2013 15:12:16,07/12/2013 15:12:30
4,DSION PROPERTIES,07/12/2013 15:19:45,07/12/2013 15:19:57
4,DSION PROPERTIES,07/12/2013 15:21:20,07/12/2013 15:21:35
4,DSION PROPERTIES,07/12/2013 15:27:43,07/12/2013 15:27:56
4,DSION PROPERTIES,07/12/2013 15:27:59,07/12/2013 15:28:14
4,DSION PROPERTIES,07/12/2013 15:29:18,07/12/2013 15:29:31
4,DSION PROPERTIES,07/12/2013 15:29:59,07/12/2013 15:30:11
1,DSION PROPERTIES,07/12/2013 15:30:08,07/12/2013 15:30:37
1,DSION PROPERTIES,07/12/2013 15:30:41,07/12/2013 15:30:54
1,DSION PROPERTIES,07/12/2013 15:32:07,07/12/2013 15:35:43
1,DSION PROPERTIES,07/12/2013 15:41:01,07/12/2013 15:41:14
4,DSION PROPERTIES,07/12/2013 15:41:06,07/12/2013 15:41:18
3,DSION PROPERTIES,07/12/2013 15:00:43,07/12/2013 15:43:44
3,DSION PROPERTIES,07/12/2013 15:51:48,07/12/2013 15:51:58
3,DSION PROPERTIES,07/12/2013 15:54:32,07/12/2013 15:54:48
3,DSION PROPERTIES,07/12/2013 15:55:01,07/12/2013 15:55:31
3,DSION PROPERTIES,07/12/2013 15:56:03,07/12/2013 15:56:15
3,DSION PROPERTIES,07/12/2013 15:56:30,07/12/2013 15:56:41
3,DSION PROPERTIES,07/12/2013 16:03:53,07/12/2013 16:04:07
3,DSION PROPERTIES,07/12/2013 16:04:10,07/12/2013 16:04:23
3,DSION PROPERTIES,07/12/2013 16:04:24,07/12/2013 16:04:35
3,DSION PROPERTIES,07/12/2013 16:12:35,07/12/2013 16:12:49
3,DSION PROPERTIES,07/12/2013 16:13:58,07/12/2013 16:14:10
3,DSION PROPERTIES,07/12/2013 16:14:57,07/12/2013 16:15:08
3,DSION PROPERTIES,07/12/2013 16:15:45,07/12/2013 16:16:00
4,DSION PROPERTIES,07/12/2013 16:15:59,07/12/2013 16:16:13
3,DSION PROPERTIES,07/12/2013 16:16:09,07/12/2013 16:16:34
4,DSION PROPERTIES,07/12/2013 16:16:24,07/12/2013 16:16:39
4,DSION PROPERTIES,07/12/2013 16:16:46,07/12/2013 16:17:03
4,DSION PROPERTIES,07/12/2013 16:19:36,07/12/2013 16:20:00
4,DSION PROPERTIES,07/12/2013 16:20:15,07/12/2013 16:20:28
4,DSION PROPERTIES,07/12/2013 16:20:32,07/12/2013 16:20:44
